stopid,stopname,stopsite,latitude,longitude,syscode,system,muni
100457,Craigflower at Lampson (WB),WB_Craigflower_FS_Lampson,48.4415250550608,-123.401213672512,VIC,Victoria Regional Transit System,Esquimalt
100458,Oak Bay at Davie (WB),WB_Oak Bay_FS_Davie,48.4265144958866,-123.326531189408,VIC,Victoria Regional Transit System,Victoria
100459,Gorge Rd W at Wascana (EB),EB_Gorge Rd W_FS_Wascana,48.4452595316854,-123.393004553332,VIC,Victoria Regional Transit System,Saanich
100460,Crescent at Foul Bay (WB),WB_Crescent_FS_Foul Bay,48.4120869958866,-123.327079000417,VIC,Victoria Regional Transit System,Victoria
100461,Shelbourne at Kings (SB),SB_Shelbourne_FS_Kings,48.4376140660948,-123.333651675828,VIC,Victoria Regional Transit System,Victoria
100462,Gorge Rd W at Wascana (NB),NB_Gorge Rd W_FS_Wascana,48.4457506713744,-123.393428016112,VIC,Victoria Regional Transit System,Saanich
100463,Craigflower at Lampson (EB),EB_Craigflower_NS_Lampson,48.4414314963678,-123.401307096968,VIC,Victoria Regional Transit System,Esquimalt
100464,Colville at MacLeod (EB),EB_Colville_FS_MacLeod,48.4386973979786,-123.40546485648,VIC,Victoria Regional Transit System,Esquimalt
100466,Colville at MacLeod (WB),WB_Colville_NS_MacLeod,48.4388045890059,-123.40540104287,VIC,Victoria Regional Transit System,Esquimalt
100467,Fraser at Wychbury (NB),NB_Fraser_FS_Wychbury,48.4265686111007,-123.414383501886,VIC,Victoria Regional Transit System,Esquimalt
100468,Richmond at Bay (SB),SB_Richmond_FS_Bay,48.4333781038044,-123.329326014563,VIC,Victoria Regional Transit System,Victoria
100469,Fraser at Lyall (SB),SB_Fraser_FS_Lyall,48.4276506414325,-123.413893365568,VIC,Victoria Regional Transit System,Esquimalt
100470,Esquimalt at Fraser (WB),WB_Esquimalt_FS_Fraser,48.4302168799962,-123.413330728175,VIC,Victoria Regional Transit System,Esquimalt
100471,Esquimalt at Park (EB),EB_Esquimalt_FS_Park,48.4301464526614,-123.413939967479,VIC,Victoria Regional Transit System,Esquimalt
100472,Munro at Fraser (SB),SB_Munro_FS_Fraser,48.4240487775242,-123.415446005953,VIC,Victoria Regional Transit System,Esquimalt
100473,Lyall at Fraser (WB),WB_Lyall_FS_Fraser,48.4281557547007,-123.41414193574,VIC,Victoria Regional Transit System,Esquimalt
100474,Cook at Tovido (SB),SB_Cook_NS_Tovido,48.4474698434309,-123.349835256346,VIC,Victoria Regional Transit System,Victoria
100475,Foul Bay at Romney (SB),SB_Foul Bay_NS_Romney,48.4188556766252,-123.324627949753,VIC,Victoria Regional Transit System,Victoria
100476,Tillicum at Craigflower (NB),NB_Tillicum_FS_Craigflower,48.4422460643248,-123.401960082785,VIC,Victoria Regional Transit System,Esquimalt
100477,Foul Bay at Runnymede (NB),NB_Foul Bay_NS_Runnymede,48.4188935270984,-123.324086000467,VIC,Victoria Regional Transit System,Victoria
100478,Fraser at Wychbury (SB),SB_Fraser_FS_Wychbury,48.4261443912926,-123.414777547791,VIC,Victoria Regional Transit System,Esquimalt
100479,Richmond at Emerson (NB),NB_Richmond_NS_Emerson,48.4340689468646,-123.328952100982,VIC,Victoria Regional Transit System,Saanich
100481,Fraser at Bewdley (NB),NB_Fraser_FS_Bewdley,48.4246815897305,-123.415519270209,VIC,Victoria Regional Transit System,Esquimalt
100482,Crescent at Foul Bay (EB),EB_Crescent_NS_Foul Bay,48.4121477391761,-123.328053264131,VIC,Victoria Regional Transit System,Victoria
100483,Tillicum at Craigflower (SB),SB_Tillicum_FS_Craigflower,48.441293062223,-123.402426500527,VIC,Victoria Regional Transit System,Esquimalt
100484,Oak at Shamrock (SB),SB_Oak_FS_Shamrock,48.4510909954171,-123.371741999599,VIC,Victoria Regional Transit System,Saanich
100485,Shelbourne at Kings (NB),NB_Shelbourne_FS_Kings,48.4385153906712,-123.33342165503,VIC,Victoria Regional Transit System,Victoria
100486,Burnside Rd E at Harriet (EB),EB_Burnside Rd E_FS_Harriet,48.4491932466838,-123.384258974326,VIC,Victoria Regional Transit System,Victoria
100487,Finlayson at Cook (EB),EB_Finlayson_FS_Cook,48.4478260772836,-123.348600573975,VIC,Victoria Regional Transit System,Victoria
100488,Cook at Finlayson (NB),NB_Cook_FS_Finlayson,48.4480880548248,-123.349860402392,VIC,Victoria Regional Transit System,Victoria
100489,Foul Bay at McNeill (SB),SB_Foul Bay_NS_McNeill,48.4205239956432,-123.323577899419,VIC,Victoria Regional Transit System,Victoria
100490,Finlayson at Cook (WB),WB_Finlayson_NS_Cook,48.4478847479315,-123.34891776376,VIC,Victoria Regional Transit System,Victoria
100491,Craigflower at Tillicum (WB),WB_Craigflower_FS_Tillicum,48.4422532615278,-123.403127396908,VIC,Victoria Regional Transit System,Esquimalt
100492,Craigflower 1030 block (EB),EB_1030_block_Craigflower,48.4425323475942,-123.404000911855,VIC,Victoria Regional Transit System,Esquimalt
100493,Foul Bay at Quamichan (NB),NB_Foul Bay_NS_Quamichan,48.420594995334,-123.323178113111,VIC,Victoria Regional Transit System,Victoria
100495,Harriet at Burnside Rd E (NB),NB_Harriet_FS_Burnside Rd E,48.4498736517713,-123.383885363436,VIC,Victoria Regional Transit System,Saanich
100496,Sooke at 5190 Blk (SB),SB_Sooke Rd_AT_5190 Blk,48.3909352992638,-123.641085946996,VIC,Victoria Regional Transit System,Sooke
100497,Cedar Hill at Gosworth (NB),NB_Cedar Hill_NS_Gosworth,48.4465869955374,-123.344986,VIC,Victoria Regional Transit System,Victoria
100498,Fort at Lee (WB),WB_Fort_FS_Lee,48.4315132568289,-123.326211351079,VIC,Victoria Regional Transit System,Victoria
100499,Cedar Hill at Gosworth (SB),SB_Cedar Hill_FS_Gosworth,48.4465879955374,-123.345202,VIC,Victoria Regional Transit System,Victoria
100500,McNeill at Foul Bay (EB),EB_McNeill_FS_Foul Bay,48.4201325296126,-123.322763024799,VIC,Victoria Regional Transit System,Victoria
100502,Oak Bay at Amphion (EB),EB_Oak Bay_NS_Amphion,48.4263628287199,-123.323998755325,VIC,Victoria Regional Transit System,Victoria
100095,Cook at Fairfield (SB),SB_Cook_NS_Fairfield,48.41824899542,-123.355389999443,VIC,Victoria Regional Transit System,Victoria
100096,Cook at Richardson (SB),SB_Cook_FS_Richardson,48.419422995479,-123.355122000452,VIC,Victoria Regional Transit System,Victoria
100097,Esquimalt at Tyee (WB),WB_Esquimalt_FS_Tyee,48.4287979850756,-123.377997500286,VIC,Victoria Regional Transit System,Victoria
100099,Esquimalt at Tyee (EB),EB_Esquimalt_NS_Tyee,48.4285476743028,-123.37772822324,VIC,Victoria Regional Transit System,Victoria
100100,Cook at Fairfield (NB),NB_Cook_FS_Fairfield,48.4183499950754,-123.355176999641,VIC,Victoria Regional Transit System,Victoria
100101,Quadra at Pandora (SB),SB_Quadra_FS_Pandora,48.4272155080202,-123.359044417657,VIC,Victoria Regional Transit System,Victoria
100102,Cook at Oscar (SB),SB_Cook_NS_Oscar,48.4160429954546,-123.355956000674,VIC,Victoria Regional Transit System,Victoria
100105,Cook at Richardson (NB),NB_Cook_FS_Richardson,48.4198569956785,-123.354811000578,VIC,Victoria Regional Transit System,Victoria
100106,Yates at Vancouver (WB),WB_Yates_FS_Vancouver,48.4255427734627,-123.357139566407,VIC,Victoria Regional Transit System,Victoria
100388,Craigflower at Carrie (WB),WB_Craigflower_NS_Carrie,48.4402625655242,-123.395391600538,VIC,Victoria Regional Transit System,Esquimalt
100389,Quadra at Finlayson (SB),SB_Quadra_FS_Finlayson,48.4459412128421,-123.361243933413,VIC,Victoria Regional Transit System,Victoria
100390,Fairfield at Richmond (EB),EB_Fairfield_NS_Richmond,48.4152809953095,-123.330933000026,VIC,Victoria Regional Transit System,Victoria
100392,Finlayson at Glasgow (WB),WB_Finlayson_NS_Glasgow,48.4462099953373,-123.362158999964,VIC,Victoria Regional Transit System,Victoria
100393,Richardson at Gonzales (SB),SB_Richardson_FS_Gonzales,48.418347995087,-123.330156924322,VIC,Victoria Regional Transit System,Victoria
100394,Douglas at Herald (NB),NB_Douglas_NS_Herald,48.4300371456835,-123.364367459946,VIC,Victoria Regional Transit System,Victoria
100396,Hillside at Cedar Hill (WB),WB_Hillside_FS_Cedar Hill,48.441245632936,-123.344715662418,VIC,Victoria Regional Transit System,Victoria
100397,Oak Bay at Richmond (EB),EB_Oak Bay_FS_Richmond,48.4263790935815,-123.329869000039,VIC,Victoria Regional Transit System,Victoria
100399,Burnside Rd E at Alpha (EB),EB_Burnside Rd E_NS_Alpha,48.4466729955374,-123.379185,VIC,Victoria Regional Transit System,Victoria
100401,Quadra at Finlayson (NB),NB_Quadra_FS_Finlayson,48.4468229957767,-123.361067454556,VIC,Victoria Regional Transit System,Victoria
100402,Fort at Ashgrove (WB),WB_Fort_FS_Ashgrove,48.4290874276512,-123.331336662068,VIC,Victoria Regional Transit System,Victoria
100403,Shelbourne at Denman (SB),SB_Shelbourne_NS_Denman,48.4327069761917,-123.333572454481,VIC,Victoria Regional Transit System,Victoria
100404,Munro at Kinver (EB),EB_Munro_FS_Kinver,48.4217768981166,-123.410994996073,VIC,Victoria Regional Transit System,Esquimalt
100405,Uvic Exchange Bay G,Uvic_Exchange_Bay_G,48.4662431531026,-123.308851828069,VIC,Victoria Regional Transit System,Saanich
100406,Oak Bay at Richmond (WB),WB_Oak Bay_FS_Richmond,48.4265252827676,-123.330616984935,VIC,Victoria Regional Transit System,Victoria
100407,Richmond at Leighton (SB),SB_Richmond_FS_Leighton,48.4281356256021,-123.330301386556,VIC,Victoria Regional Transit System,Victoria
100408,Lampson at Wurtele (SB),SB_Lampson_NS_Wurtele,48.4366232413548,-123.402745513291,VIC,Victoria Regional Transit System,Esquimalt
100410,Crescent at Richmond (WB),WB_Crescent_NS_Richmond,48.4117451198492,-123.330675456858,VIC,Victoria Regional Transit System,Victoria
100411,Shelbourne at Denman (NB),NB_Shelbourne_FS_Denman,48.4328353133323,-123.333186641635,VIC,Victoria Regional Transit System,Victoria
100412,Crescent at Richmond (EB),EB_Crescent_FS_Richmond,48.4116623412119,-123.330492508193,VIC,Victoria Regional Transit System,Victoria
100413,Kiwanis at Cedar Hill (SB),SB_Kiwanis_FS_Cedar Hill,48.4436439955365,-123.34802,VIC,Victoria Regional Transit System,Victoria
100414,Burnside Rd E at Washington (WB),WB_Burnside Rd E_FS_Washington,48.4472389955376,-123.380034,VIC,Victoria Regional Transit System,Saanich
100415,Munro at Kinver (WB),WB_Munro_FS_Kinver,48.4219470659723,-123.411796212083,VIC,Victoria Regional Transit System,Esquimalt
100416,Craigflower at Arcadia (EB),EB_Craigflower_NS_Arcadia,48.4407555506539,-123.399173874937,VIC,Victoria Regional Transit System,Esquimalt
100417,Craigflower at Arcadia (WB),WB_Craigflower_FS_Arcadia,48.4407551871452,-123.398558689667,VIC,Victoria Regional Transit System,Esquimalt
100418,Lampson at Ellery (NB),NB_Lampson_FS_Ellery,48.4375023850537,-123.402321524663,VIC,Victoria Regional Transit System,Esquimalt
100419,Lampson at Colville (SB),SB_Lampson_FS_Colville,48.4385258475982,-123.402103765586,VIC,Victoria Regional Transit System,Esquimalt
100420,Cedar Hill at Hipwood (NB),NB_Cedar Hill_FS_Hipwood,48.4438889955366,-123.347531,VIC,Victoria Regional Transit System,Victoria
100421,Esquimalt at Fernhill (EB),EB_Esquimalt_NS_Fernhill,48.4299677515963,-123.410105730188,VIC,Victoria Regional Transit System,Esquimalt
100422,Finlayson at Somerset (WB),WB_Finlayson_NS_Somerset,48.4469365278559,-123.356454343029,VIC,Victoria Regional Transit System,Victoria
100424,Finlayson at Blackwood (EB),EB_Finlayson_FS_Blackwood,48.4469080363483,-123.355598900142,VIC,Victoria Regional Transit System,Victoria
100425,Richardson at Lawndale (EB),EB_Richardson_NS_Lawndale,48.4194423686392,-123.327596024893,VIC,Victoria Regional Transit System,Victoria
100426,Cook at Summit (SB),SB_Cook_FS_Summit,48.4450434846895,-123.349322539166,VIC,Victoria Regional Transit System,Victoria
100427,Fort at Richmond (EB),EB_Fort_FS_Richmond,48.4297011128194,-123.329680724291,VIC,Victoria Regional Transit System,Victoria
100430,Esquimalt at Fernhill (WB),WB_Esquimalt_FS_Fernhill,48.4300559667145,-123.410130108637,VIC,Victoria Regional Transit System,Esquimalt
100432,Foul Bay at Fairfield (SB),SB_Foul Bay_NS_Fairfield,48.4157589954973,-123.327667000123,VIC,Victoria Regional Transit System,Victoria
100433,Shelbourne at Haultain (SB),SB_Shelbourne_FS_Haultain,48.435489810488,-123.333723366044,VIC,Victoria Regional Transit System,Victoria
100434,Richmond at Fort (NB),NB_Richmond_FS_Fort,48.430100137707,-123.329782265199,VIC,Victoria Regional Transit System,Victoria
100436,Foul Bay at Fairfield (NB),NB_Foul Bay_FS_Fairfield,48.4158539959483,-123.327472000544,VIC,Victoria Regional Transit System,Victoria
100438,Fort at Bank (WB),WB_Fort_FS_Bank,48.4298827594077,-123.329505944088,VIC,Victoria Regional Transit System,Victoria
100439,Foul Bay at Quixote (NB),NB_Foul Bay_FS_Quixote,48.4142399954888,-123.327702000114,VIC,Victoria Regional Transit System,Victoria
100245,Fernwood at Gladstone (NB),NB_Fernwood_FS_Gladstone,48.4306619959311,-123.344905962404,VIC,Victoria Regional Transit System,Victoria
100247,Strandlund at Peatt (SB),SB_Strandlund_NS_Peatt,48.4556559958424,-123.49627099953,VIC,Victoria Regional Transit System,Langford
100248,Pandora at Johnson (WB),WB_Pandora_FS_Johnson,48.4267939954023,-123.342144999574,VIC,Victoria Regional Transit System,Victoria
100249,Richardson at Stannard (EB),EB_Richardson_NS_Stannard,48.4161084737978,-123.34045051,VIC,Victoria Regional Transit System,Victoria
100250,Cook at Haultain (SB),SB_Cook_FS_Haultain,48.4361423435121,-123.352271587769,VIC,Victoria Regional Transit System,Victoria
100251,Dunsmuir at Esquimalt (NB),NB_Dunsmuir_NS_Esquimalt,48.4316689487347,-123.394826468649,VIC,Victoria Regional Transit System,Esquimalt
100252,Dunsmuir at Garrett (EB),EB_Dunsmuir_NS_Garrett,48.4302949958858,-123.396173000234,VIC,Victoria Regional Transit System,Esquimalt
100253,Fernwood at Pembroke (NB),NB_Fernwood_FS_Pembroke,48.4315435729785,-123.344907054812,VIC,Victoria Regional Transit System,Victoria
100254,Gorge Rd E at Garbally (EB),EB_Gorge Rd E_FS_Garbally,48.4403671432479,-123.372665241971,VIC,Victoria Regional Transit System,Victoria
100256,Gorge Rd E at Garbally (WB),WB_Gorge Rd E_NS_Garbally,48.440319584652,-123.372321316234,VIC,Victoria Regional Transit System,Victoria
100257,Quadra at Hillside (SB),SB_Quadra_FS_Hillside,48.4390957375059,-123.359229283449,VIC,Victoria Regional Transit System,Victoria
100258,Begbie at Elford (WB),WB_Begbie_NS_Elford,48.4275934082874,-123.341223532648,VIC,Victoria Regional Transit System,Victoria
100259,Dunsmuir at Garrett (WB),WB_Dunsmuir_FS_Garrett,48.430190995934,-123.396762000298,VIC,Victoria Regional Transit System,Esquimalt
100260,Cook at Haultain (NB),NB_Cook_FS_Haultain,48.436705219771,-123.352002828277,VIC,Victoria Regional Transit System,Victoria
100261,Hillside at Quadra (WB),WB_Hillside_FS_Quadra,48.4394418226986,-123.359709399652,VIC,Victoria Regional Transit System,Victoria
100262,Pandora at Elford (EB),EB_Pandora_FS_Elford,48.4265669954132,-123.340831999657,VIC,Victoria Regional Transit System,Victoria
100263,Old Esquimalt at Viewfield (EB),EB_Old Esquimalt_NS_Viewfield,48.432879272699,-123.394479252092,VIC,Victoria Regional Transit System,Esquimalt
100264,Fernwood at Centre (SB),SB_Fernwood_NS_Centre,48.4322176145145,-123.345267027578,VIC,Victoria Regional Transit System,Victoria
100265,Begbie at Elford (EB),EB_Begbie_FS_Elford,48.427544995795,-123.340893999939,VIC,Victoria Regional Transit System,Victoria
100266,Hillside at Fifth (EB),EB_Hillside_NS_Fifth,48.4394558564842,-123.358183300557,VIC,Victoria Regional Transit System,Victoria
100267,Head at Paradise (NB),NB_Head_NS_Paradise,48.4280489954548,-123.39908817876,VIC,Victoria Regional Transit System,Esquimalt
100268,Head at Paradise (SB),SB_Head_FS_Paradise,48.4278764328823,-123.399221276986,VIC,Victoria Regional Transit System,Esquimalt
100269,Fairfield at Arnold (WB),WB_Fairfield_NS_Arnold,48.4120540867079,-123.341030522186,VIC,Victoria Regional Transit System,Victoria
100270,Gore at Lyall (EB),EB_Gore_FS_Lyall,48.4264991522698,-123.400227361959,VIC,Victoria Regional Transit System,Esquimalt
100271,Quadra at Hillside (NB),NB_Quadra_FS_Hillside,48.4400549952716,-123.359239999545,VIC,Victoria Regional Transit System,Victoria
100272,Old Esquimalt at Viewfield (WB),WB_Old Esquimalt_FS_Viewfield,48.433175751136,-123.39495099952,VIC,Victoria Regional Transit System,Esquimalt
100273,Craigflower at Pine (SB),SB_Craigflower_FS_Pine,48.4369407010717,-123.388559375185,VIC,Victoria Regional Transit System,Victoria
100274,Gore at Lyall (WB),WB_Gore_NS_Lyall,48.4264546510134,-123.400469912673,VIC,Victoria Regional Transit System,Esquimalt
100275,Dunsmuir at Head (EB),EB_Dunsmuir_FS_Head,48.4293099959596,-123.398727999534,VIC,Victoria Regional Transit System,Esquimalt
100276,Esquimalt 830 Block (WB),WB_830_Block_Esquimalt,48.4318274974656,-123.397028894449,VIC,Victoria Regional Transit System,Esquimalt
100277,Dunsmuir at Head (WB),WB_Dunsmuir_NS_Head,48.429281995681,-123.399193999664,VIC,Victoria Regional Transit System,Esquimalt
100278,Hillside at Graham (WB),WB_Hillside_FS_Graham,48.4398020972663,-123.356828618764,VIC,Victoria Regional Transit System,Victoria
100279,Fairfield at Stannard (EB),EB_Fairfield_FS_Stannard,48.4122156180741,-123.339914827162,VIC,Victoria Regional Transit System,Victoria
100280,Hillside at Graham (EB),EB_Hillside_FS_Graham,48.4397382641314,-123.356046260397,VIC,Victoria Regional Transit System,Victoria
100281,Craigflower at Belton (NB),NB_Craigflower_NS_Belton,48.437415950046,-123.388770365398,VIC,Victoria Regional Transit System,Victoria
100283,Esquimalt 850 block (EB),EB_850_block_Esquimalt,48.4315510648288,-123.397964782465,VIC,Victoria Regional Transit System,Esquimalt
100284,Richardson at St Charles (WB),WB_Richardson_FS_St Charles,48.4163360951975,-123.338084511037,VIC,Victoria Regional Transit System,Victoria
100285,Fernwood at Bay (SB),SB_Fernwood_FS_Bay,48.4342423764677,-123.345175022781,VIC,Victoria Regional Transit System,Victoria
100290,Burnside Rd E at Dunedin (EB),EB_Burnside Rd E_NS_Dunedin,48.442043995536,-123.369566,VIC,Victoria Regional Transit System,Victoria
100291,Douglas at Summit (SB),SB_Douglas_FS_Summit,48.4423649956171,-123.369341999883,VIC,Victoria Regional Transit System,Victoria
100292,Burnside Rd E at Douglas (WB),WB_Burnside Rd E_FS_Douglas,48.4421849955361,-123.369559,VIC,Victoria Regional Transit System,Victoria
100293,Richardson at St Charles (EB),EB_Richardson_FS_St Charles,48.4161100513385,-123.337087000496,VIC,Victoria Regional Transit System,Victoria
